,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
756,2019-07-05,68.460251,68.535568,66.861923,67.765694,67.359505,1264310
757,2019-07-08,67.598328,68.016739,67.079498,67.322174,66.918633,1321790
758,2019-07-09,67.146446,67.347282,66.887032,67.171547,66.768906,1677302
759,2019-07-10,67.271965,67.799164,66.389122,66.435143,66.036919,1307330
760,2019-07-11,66.435143,66.786613,66.192467,66.694557,66.294777,1904950
761,2019-07-12,67.154816,68.058578,67.154816,68.041840,67.633987,1018140
762,2019-07-15,68.117157,68.150627,67.263596,67.573219,67.168175,918836
763,2019-07-16,67.531380,68.259415,67.443512,68.125526,67.717171,1143376
764,2019-07-17,68.000000,68.158997,66.619247,66.694557,66.294777,1397194
765,2019-07-18,66.543930,66.895393,65.891212,66.192467,65.795700,2220908
766,2019-07-19,66.451881,66.719666,65.656906,65.698746,65.304932,3424870
767,2019-07-22,65.606697,66.267784,65.606697,66.100418,65.704208,1809469
768,2019-07-23,66.518829,68.309624,66.510460,68.142258,67.733795,2176095
769,2019-07-24,67.882843,69.280334,67.723846,68.828453,68.415878,1567721
770,2019-07-25,68.861923,69.046028,68.133888,68.451881,68.041573,1973423
771,2019-07-26,62.083683,66.535568,62.083683,65.648537,65.255035,6242561
772,2019-07-29,65.422592,65.556488,63.774059,64.292885,63.907505,3633159
773,2019-07-30,63.916317,64.284515,63.598328,64.267784,63.882545,2201429
774,2019-07-31,64.142258,64.326363,63.029289,63.640167,63.258698,2514639
775,2019-08-01,63.497910,63.627617,61.281174,61.715481,61.345547,2384025
776,2019-08-02,61.673641,61.757320,60.125523,61.623432,61.254047,2513444
777,2019-08-05,59.288704,59.857742,58.686192,58.920502,58.567322,2984154
778,2019-08-06,59.188286,59.832638,58.577408,59.765690,59.407444,2361918
779,2019-08-07,58.887028,59.573223,58.284519,59.531380,59.174538,2321168
780,2019-08-08,59.891212,60.284519,59.523014,60.117153,59.756802,1749241
781,2019-08-09,59.966526,59.974895,58.778244,58.995815,58.642189,1570230
782,2019-08-12,58.543934,58.778244,57.765690,57.774059,57.427757,1357042
783,2019-08-13,58.025105,59.573223,57.656902,58.585773,58.234596,1376879
784,2019-08-14,57.631798,57.782429,56.058578,56.343098,56.005371,2683731
