,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
184,2016-10-27,132.300003,133.679993,132.000000,133.380005,121.239174,720900
185,2016-10-28,133.600006,134.960007,133.600006,134.539993,122.293587,812900
186,2016-10-31,134.889999,134.889999,130.669998,130.779999,118.875832,726400
187,2016-11-01,130.899994,133.990005,130.899994,133.839996,121.657288,785000
188,2016-11-02,133.800003,133.970001,130.500000,130.649994,118.757652,493900
189,2016-11-03,130.660004,130.979996,129.220001,129.289993,117.521454,380200
190,2016-11-04,129.570007,130.399994,127.910004,128.660004,116.948822,715400
191,2016-11-07,130.029999,131.970001,129.399994,131.119995,119.184875,715500
192,2016-11-08,124.389999,127.550003,119.709999,126.059998,114.585472,2196700
193,2016-11-09,123.709999,125.050003,122.000000,124.029999,112.740257,1540100
194,2016-11-10,124.410004,124.589996,118.010002,118.470001,107.686340,2154400
195,2016-11-11,118.410004,119.639999,118.010002,118.400002,107.622719,680700
196,2016-11-14,118.480003,119.050003,116.730003,117.519997,106.822830,837700
197,2016-11-15,117.559998,119.050003,117.360001,118.059998,107.313667,596000
198,2016-11-16,118.059998,121.050003,117.820000,120.830002,109.831528,644000
199,2016-11-17,121.190002,121.519997,119.260002,119.449997,108.577141,693600
200,2016-11-18,119.139999,120.220001,117.309998,119.779999,108.877106,608900
201,2016-11-21,119.559998,120.970001,119.559998,120.050003,109.122528,413900
202,2016-11-22,119.949997,120.849998,119.669998,120.339996,109.386139,747200
203,2016-11-23,119.989998,121.220001,119.889999,120.330002,109.377045,623900
204,2016-11-25,120.320000,121.900002,120.269997,120.379997,109.422493,365100
205,2016-11-28,120.610001,121.129997,119.769997,120.349998,109.395226,452900
206,2016-11-29,120.410004,121.900002,120.000000,121.250000,110.213295,345200
207,2016-11-30,121.150002,121.589996,120.510002,121.050003,110.031517,564200
208,2016-12-01,121.070000,121.440002,118.080002,118.510002,107.722694,772100
209,2016-12-02,118.989998,120.169998,118.360001,120.070000,109.140717,607300
210,2016-12-05,120.629997,121.250000,119.129997,121.010002,109.995148,631100
211,2016-12-06,121.040001,122.120003,120.339996,121.790001,110.704155,535100
